Entity,Code,Year,Energy_use
Serbia,SRB,1995,21034.78262
Serbia,SRB,1996,25304.49112
Serbia,SRB,1997,26747.88653
Serbia,SRB,1998,26783.70138
Serbia,SRB,1999,19618.98717
Serbia,SRB,2000,21240.53944
Serbia,SRB,2001,23195.61013
Serbia,SRB,2002,24653.06559
Serbia,SRB,2003,25862.5977
Serbia,SRB,2004,28195.82369
Serbia,SRB,2005,25115.84363
Serbia,SRB,2006,26757.5289
Serbia,SRB,2007,26146.04306
Serbia,SRB,2008,26632.64718
Serbia,SRB,2009,24076.76652
Serbia,SRB,2010,24900.47203
Serbia,SRB,2011,26021.67403
Serbia,SRB,2012,23497.19518
Serbia,SRB,2013,24201.7107
Serbia,SRB,2014,21625.15796
Seychelles,SYC,1990,6289.606802
Seychelles,SYC,2004,36099.18157
Seychelles,SYC,2005,32002.22067
Seychelles,SYC,2006,33405.31915
Seychelles,SYC,2007,28037.93821
Singapore,SGP,1971,15028.76829
Singapore,SGP,1972,18252.94567
Singapore,SGP,1973,19908.65083
Singapore,SGP,1974,20887.2359
Singapore,SGP,1975,19078.87982
Singapore,SGP,1976,19692.46593
Singapore,SGP,1977,20506.36631
Singapore,SGP,1978,25756.15101
Singapore,SGP,1979,24781.69779
Singapore,SGP,1980,24724.99424
Singapore,SGP,1981,24712.04476
Singapore,SGP,1982,23109.82539
Singapore,SGP,1983,25538.20487
Singapore,SGP,1984,28557.28339
Singapore,SGP,1985,28760.62162
Singapore,SGP,1986,30595.67347
Singapore,SGP,1987,32074.15242
Singapore,SGP,1988,34670.52579
Singapore,SGP,1989,33686.29601
Singapore,SGP,1990,43993.03681
Singapore,SGP,1991,48466.46175
Singapore,SGP,1992,53368.27324
Singapore,SGP,1993,63820.89168
Singapore,SGP,1994,75135.40545
Singapore,SGP,1995,62184.16279
Singapore,SGP,1996,62329.936
Singapore,SGP,1997,67667.39917
Singapore,SGP,1998,59118.19311
Singapore,SGP,1999,53352.54931
Singapore,SGP,2000,53901.86164
Singapore,SGP,2001,59846.65132
Singapore,SGP,2002,58917.39981
Singapore,SGP,2003,72300.67663
Singapore,SGP,2004,85720.69296
Singapore,SGP,2005,58800.8883
Singapore,SGP,2006,61224.95639
Singapore,SGP,2007,54395.88608
Singapore,SGP,2008,59244.79836
Singapore,SGP,2009,49517.9381
Singapore,SGP,2010,58227.00213
Singapore,SGP,2011,58954.46797
Singapore,SGP,2012,56967.58331
Singapore,SGP,2013,56759.1226
Singapore,SGP,2014,59566.58422
Slovakia,SVK,1971,36385.64112
Slovakia,SVK,1972,37501.16109
Slovakia,SVK,1973,38883.21277
Slovakia,SVK,1974,40287.0886
Slovakia,SVK,1975,41168.79702
Slovakia,SVK,1976,42231.56305
Slovakia,SVK,1977,43968.25527
Slovakia,SVK,1978,45696.09621
Slovakia,SVK,1979,46138.97943
Slovakia,SVK,1980,46332.09145
Slovakia,SVK,1981,45037.60019
Slovakia,SVK,1982,43666.92354
Slovakia,SVK,1983,43817.14931
Slovakia,SVK,1984,45731.39794
Slovakia,SVK,1985,46696.21977
Slovakia,SVK,1986,46283.61075
Slovakia,SVK,1987,47389.68032
Slovakia,SVK,1988,47754.52945
Slovakia,SVK,1989,47492.99157
Slovakia,SVK,1990,46806.90125
Slovakia,SVK,1991,41944.55375
Slovakia,SVK,1992,39666.7653
Slovakia,SVK,1993,38783.65823
Slovakia,SVK,1994,37921.14811
Slovakia,SVK,1995,38554.00811
Slovakia,SVK,1996,39126.32978
Slovakia,SVK,1997,39098.71118
Slovakia,SVK,1998,37873.12444
Slovakia,SVK,1999,38046.54402
Slovakia,SVK,2000,38293.04273
Slovakia,SVK,2001,40201.48466
Slovakia,SVK,2002,40517.3791
Slovakia,SVK,2003,40341.95412
Slovakia,SVK,2004,39730.9625
Slovakia,SVK,2005,40757.05115
Slovakia,SVK,2006,40347.85891
Slovakia,SVK,2007,38616.88842
Slovakia,SVK,2008,39608.20921
Slovakia,SVK,2009,36130.7601
Slovakia,SVK,2010,38458.14848
Slovakia,SVK,2011,37378.23579
Slovakia,SVK,2012,35828.83215
Slovakia,SVK,2013,36412.67606
Slovakia,SVK,2014,34229.28993
Slovakia,SVK,2015,34932.61488
Slovenia,SVN,1990,33233.47549
Slovenia,SVN,1991,32319.19304
Slovenia,SVN,1992,30055.81804
Slovenia,SVN,1993,31579.9847
Slovenia,SVN,1994,32888.67658
Slovenia,SVN,1995,35464.36608
Slovenia,SVN,1996,36985.79755
Slovenia,SVN,1997,38499.95936
Slovenia,SVN,1998,37841.79706
Slovenia,SVN,1999,37710.11423
Slovenia,SVN,2000,37499.5336
Slovenia,SVN,2001,39322.33273
Slovenia,SVN,2002,39826.38698
Slovenia,SVN,2003,40280.79494
Slovenia,SVN,2004,41532.99628
Slovenia,SVN,2005,42401.08939
Slovenia,SVN,2006,42437.67104
Slovenia,SVN,2007,42246.73474
Slovenia,SVN,2008,44619.91136
Slovenia,SVN,2009,40661.1495
Slovenia,SVN,2010,41624.61272
Slovenia,SVN,2011,41495.64271
Slovenia,SVN,2012,39821.58688
Slovenia,SVN,2013,38739.41458
Slovenia,SVN,2014,37637.4252
Slovenia,SVN,2015,36923.76816
Small states,,1990,24954.35912
Small states,,2004,26628.55595
Small states,,2005,27667.22121
Small states,,2006,30188.97623
Small states,,2007,31875.39502
Solomon Islands,SLB,1990,1988.258594
Solomon Islands,SLB,2004,1471.753607
Solomon Islands,SLB,2005,1435.542739
Solomon Islands,SLB,2006,1425.298387
Solomon Islands,SLB,2007,1509.960644
South Africa,ZAF,1971,22498.9473
South Africa,ZAF,1972,22247.85717
South Africa,ZAF,1973,23037.25019
South Africa,ZAF,1974,23241.75265
South Africa,ZAF,1975,23946.22639
South Africa,ZAF,1976,24136.00939
South Africa,ZAF,1977,24017.83108
South Africa,ZAF,1978,24748.08304
South Africa,ZAF,1979,24923.9946
South Africa,ZAF,1980,25550.57275
South Africa,ZAF,1981,27395.18599
South Africa,ZAF,1982,29034.33413
South Africa,ZAF,1983,28819.02912
South Africa,ZAF,1984,30504.11396
South Africa,ZAF,1985,29790.34875
South Africa,ZAF,1986,30340.4077
South Africa,ZAF,1987,30779.30866
South Africa,ZAF,1988,31365.59583
South Africa,ZAF,1989,29407.17239
South Africa,ZAF,1990,28163.05215
South Africa,ZAF,1991,28737.98001
South Africa,ZAF,1992,26175.04875
South Africa,ZAF,1993,27397.61627
South Africa,ZAF,1994,27698.42118
South Africa,ZAF,1995,28611.64394
South Africa,ZAF,1996,28685.51169
South Africa,ZAF,1997,28949.03713
South Africa,ZAF,1998,28296.40633
South Africa,ZAF,1999,28201.97507
South Africa,ZAF,2000,27732.29424
South Africa,ZAF,2001,28119.62565
South Africa,ZAF,2002,27211.44453
South Africa,ZAF,2003,28716.86051
South Africa,ZAF,2004,30964.6826
South Africa,ZAF,2005,30551.79336
South Africa,ZAF,2006,29996.62658
South Africa,ZAF,2007,31783.83566
South Africa,ZAF,2008,33879.70274
South Africa,ZAF,2009,32848.52054
South Africa,ZAF,2010,31963.46752
South Africa,ZAF,2011,31437.97045
South Africa,ZAF,2012,30568.8542
South Africa,ZAF,2013,30225.90166
South Africa,ZAF,2014,31351.38367
South Asia,,1971,2950.716294
South Asia,,1972,2955.621961
South Asia,,1973,2981.511698
South Asia,,1974,3026.264346
South Asia,,1975,3062.929384
South Asia,,1976,3102.430077
South Asia,,1977,3117.627405
South Asia,,1978,3099.087142
South Asia,,1979,3165.607468
South Asia,,1980,3179.244129
South Asia,,1981,3259.734497
South Asia,,1982,3313.597369
South Asia,,1983,3344.219085
South Asia,,1984,3392.6869
South Asia,,1985,3480.923024
South Asia,,1986,3527.265673
South Asia,,1987,3593.399642
South Asia,,1988,3702.905159
South Asia,,1989,3791.521812
South Asia,,1990,3867.843852
South Asia,,1991,3929.522353
South Asia,,1992,4002.318611
South Asia,,1993,4033.052364
South Asia,,1994,4101.431941
South Asia,,1995,4246.326606
South Asia,,1996,4302.468695
South Asia,,1997,4380.534445
South Asia,,1998,4402.037739
South Asia,,1999,4562.325743
South Asia,,2000,4595.654777
South Asia,,2001,4590.259726
South Asia,,2002,4632.808312
South Asia,,2003,4682.837525
South Asia,,2004,4850.26713
South Asia,,2005,4956.764732
South Asia,,2006,5126.864425
South Asia,,2007,5325.879845
South Asia,,2008,5458.431323
South Asia,,2009,5850.791081
South Asia,,2010,6020.352768
South Asia,,2011,6169.804019
South Asia,,2012,6361.113898
South Asia,,2013,6419.799062
South Asia,,2014,6700.401425
South Asia (IDA & IBRD),,1971,2950.716294
South Asia (IDA & IBRD),,1972,2955.621961
South Asia (IDA & IBRD),,1973,2981.511698
South Asia (IDA & IBRD),,1974,3026.264346
South Asia (IDA & IBRD),,1975,3062.929384
South Asia (IDA & IBRD),,1976,3102.430077
South Asia (IDA & IBRD),,1977,3117.627405
South Asia (IDA & IBRD),,1978,3099.087142
South Asia (IDA & IBRD),,1979,3165.607468
South Asia (IDA & IBRD),,1980,3179.244129
South Asia (IDA & IBRD),,1981,3259.734497
South Asia (IDA & IBRD),,1982,3313.597369
South Asia (IDA & IBRD),,1983,3344.219085
South Asia (IDA & IBRD),,1984,3392.6869
South Asia (IDA & IBRD),,1985,3480.923024
South Asia (IDA & IBRD),,1986,3527.265673
South Asia (IDA & IBRD),,1987,3593.399642
South Asia (IDA & IBRD),,1988,3702.905159
South Asia (IDA & IBRD),,1989,3791.521812
South Asia (IDA & IBRD),,1990,3867.843852
South Asia (IDA & IBRD),,1991,3929.522353
South Asia (IDA & IBRD),,1992,4002.318611
South Asia (IDA & IBRD),,1993,4033.052364
South Asia (IDA & IBRD),,1994,4101.431941
South Asia (IDA & IBRD),,1995,4246.326606
South Asia (IDA & IBRD),,1996,4302.468695
South Asia (IDA & IBRD),,1997,4380.534445
South Asia (IDA & IBRD),,1998,4402.037739
South Asia (IDA & IBRD),,1999,4562.325743
South Asia (IDA & IBRD),,2000,4595.654777
South Asia (IDA & IBRD),,2001,4590.259726
South Asia (IDA & IBRD),,2002,4632.808312
South Asia (IDA & IBRD),,2003,4682.837525
South Asia (IDA & IBRD),,2004,4850.26713
South Asia (IDA & IBRD),,2005,4956.764732
South Asia (IDA & IBRD),,2006,5126.864425
South Asia (IDA & IBRD),,2007,5325.879845
South Asia (IDA & IBRD),,2008,5458.431323
South Asia (IDA & IBRD),,2009,5850.791081
South Asia (IDA & IBRD),,2010,6020.352768
South Asia (IDA & IBRD),,2011,6169.804019
South Asia (IDA & IBRD),,2012,6361.113898
South Asia (IDA & IBRD),,2013,6419.799062
South Asia (IDA & IBRD),,2014,6700.401425
South Korea,KOR,1971,6002.368014
South Korea,KOR,1972,6411.131893
South Korea,KOR,1973,7353.078769
South Korea,KOR,1974,7853.437884
South Korea,KOR,1975,8063.521497
South Korea,KOR,1976,8818.37562
South Korea,KOR,1977,10071.82196
South Korea,KOR,1978,10877.13107
South Korea,KOR,1979,12370.5745
South Korea,KOR,1980,12585.89988
South Korea,KOR,1981,12169.79637
South Korea,KOR,1982,12740.70356
South Korea,KOR,1983,13595.24501
South Korea,KOR,1984,14620.26461
South Korea,KOR,1985,15143.45057
South Korea,KOR,1986,17181.14754
South Korea,KOR,1987,18371.51263
South Korea,KOR,1988,20480.60212
South Korea,KOR,1989,21600.37947
South Korea,KOR,1990,25206.15964
South Korea,KOR,1991,26826.26358
South Korea,KOR,1992,29474.38616
South Korea,KOR,1993,32729.00913
South Korea,KOR,1994,34406.2819
South Korea,KOR,1995,37333.83558
South Korea,KOR,1996,40179.96192
South Korea,KOR,1997,43335.21482
South Korea,KOR,1998,39281.89591
South Korea,KOR,1999,43132.24163
South Korea,KOR,2000,46551.06703
South Korea,KOR,2001,46907.4996
South Korea,KOR,2002,48502.63759
South Korea,KOR,2003,49235.45758
South Korea,KOR,2004,50388.92583
South Korea,KOR,2005,50755.86803
South Korea,KOR,2006,51317.69038
South Korea,KOR,2007,53090.80847
South Korea,KOR,2008,53844.31722
South Korea,KOR,2009,54076.77558
South Korea,KOR,2010,58679.02252
South Korea,KOR,2011,60668.91622
South Korea,KOR,2012,61040.28633
South Korea,KOR,2013,60844.3856
South Korea,KOR,2014,61514.27793
South Korea,KOR,2015,62957.23557
South Sudan,SSD,2012,692.2501562
South Sudan,SSD,2013,704.5637706
South Sudan,SSD,2014,706.2456544
Spain,ESP,1960,6171.632203
Spain,ESP,1961,6484.879752
Spain,ESP,1962,7038.749623
Spain,ESP,1963,7251.516481
Spain,ESP,1964,7951.262995
Spain,ESP,1965,8312.211951
Spain,ESP,1966,9196.90752
Spain,ESP,1967,10250.48718
Spain,ESP,1968,11556.31893
Spain,ESP,1969,12209.07124
Spain,ESP,1970,13061.68782
Spain,ESP,1971,14478.22452
Spain,ESP,1972,15067.94058
Spain,ESP,1973,17142.06561
Spain,ESP,1974,18376.8656
Spain,ESP,1975,18698.03144
Spain,ESP,1976,19862.71637
Spain,ESP,1977,19319.51263
Spain,ESP,1978,20438.51854
Spain,ESP,1979,20571.0763
Spain,ESP,1980,20999.0202
Spain,ESP,1981,21167.81096
Spain,ESP,1982,20473.45092
Spain,ESP,1983,20718.5218
Spain,ESP,1984,21090.12628
Spain,ESP,1985,21436.33754
Spain,ESP,1986,21815.3003
Spain,ESP,1987,22292.00659
Spain,ESP,1988,24024.35203
Spain,ESP,1989,26388.625
Spain,ESP,1990,26952.25488
Spain,ESP,1991,27885.41583
Spain,ESP,1992,28265.2557
Spain,ESP,1993,26969.77216
Spain,ESP,1994,28330.82377
Spain,ESP,1995,29506.15527
Spain,ESP,1996,28951.0291
Spain,ESP,1997,30640.96936
Spain,ESP,1998,32054.82589
Spain,ESP,1999,33470.93547
Spain,ESP,2000,34933.74825
Spain,ESP,2001,35598.05544
Spain,ESP,2002,36144.49718
Spain,ESP,2003,36718.55308
Spain,ESP,2004,37663.78346
Spain,ESP,2005,37813.74865
Spain,ESP,2006,37147.16489
Spain,ESP,2007,36983.78867
Spain,ESP,2008,35196.31569
Spain,ESP,2009,32071.95112
Spain,ESP,2010,31899.66163
Spain,ESP,2011,31281.02884
Spain,ESP,2012,31207.56908
Spain,ESP,2013,29215.79184
Spain,ESP,2014,28663.77821
Spain,ESP,2015,29904.69539
Sri Lanka,LKA,1971,3464.862433
Sri Lanka,LKA,1972,3618.429538
Sri Lanka,LKA,1973,3627.662969
Sri Lanka,LKA,1974,3383.025973
Sri Lanka,LKA,1975,3474.070738
Sri Lanka,LKA,1976,3433.008699
Sri Lanka,LKA,1977,3337.975354
Sri Lanka,LKA,1978,3457.460013
Sri Lanka,LKA,1979,3527.725414
Sri Lanka,LKA,1980,3507.358807
Sri Lanka,LKA,1981,3521.725585
Sri Lanka,LKA,1982,3670.786796
Sri Lanka,LKA,1983,3636.690658
Sri Lanka,LKA,1984,3693.630674
Sri Lanka,LKA,1985,3590.819993
Sri Lanka,LKA,1986,3657.044307
Sri Lanka,LKA,1987,3744.887042
Sri Lanka,LKA,1988,3745.81628
Sri Lanka,LKA,1989,3707.414737
Sri Lanka,LKA,1990,3701.919164
Sri Lanka,LKA,1991,3712.914078
Sri Lanka,LKA,1992,3766.70702
Sri Lanka,LKA,1993,3929.48585
Sri Lanka,LKA,1994,3738.022699
Sri Lanka,LKA,1995,3827.445415
Sri Lanka,LKA,1996,4253.998577
Sri Lanka,LKA,1997,4383.683292
Sri Lanka,LKA,1998,4433.747271
Sri Lanka,LKA,1999,4709.621912
Sri Lanka,LKA,2000,5155.858812
Sri Lanka,LKA,2001,4949.777942
Sri Lanka,LKA,2002,5002.254646
Sri Lanka,LKA,2003,5254.714409
Sri Lanka,LKA,2004,5281.755415
Sri Lanka,LKA,2005,5361.327405
Sri Lanka,LKA,2006,5370.060723
Sri Lanka,LKA,2007,5436.367583
Sri Lanka,LKA,2008,5314.523288
Sri Lanka,LKA,2009,5240.603857
Sri Lanka,LKA,2010,5608.922915
Sri Lanka,LKA,2011,5986.951825
Sri Lanka,LKA,2012,6408.370856
Sri Lanka,LKA,2013,5668.211151
Sri Lanka,LKA,2014,5997.413675
Sub-Saharan Africa,,1971,7721.934087
Sub-Saharan Africa,,1972,7700.279343
Sub-Saharan Africa,,1973,7823.591379
Sub-Saharan Africa,,1974,7823.698697
Sub-Saharan Africa,,1975,7835.193427
Sub-Saharan Africa,,1976,7869.242046
Sub-Saharan Africa,,1977,7863.26297
Sub-Saharan Africa,,1978,7940.171676
Sub-Saharan Africa,,1979,7935.702007
Sub-Saharan Africa,,1980,8022.43773
Sub-Saharan Africa,,1981,8203.420074
Sub-Saharan Africa,,1982,8357.14775
Sub-Saharan Africa,,1983,8279.031727
Sub-Saharan Africa,,1984,8365.721348
Sub-Saharan Africa,,1985,8297.033043
Sub-Saharan Africa,,1986,8321.276925
Sub-Saharan Africa,,1987,8371.993804
Sub-Saharan Africa,,1988,8408.780906
Sub-Saharan Africa,,1989,8198.088709
Sub-Saharan Africa,,1990,8028.124279
Sub-Saharan Africa,,1991,8124.723466
Sub-Saharan Africa,,1992,7826.462061
Sub-Saharan Africa,,1993,7861.448348
Sub-Saharan Africa,,1994,7759.317305
Sub-Saharan Africa,,1995,7835.556938
Sub-Saharan Africa,,1996,7864.381058
Sub-Saharan Africa,,1997,7867.302834
Sub-Saharan Africa,,1998,7756.395401
Sub-Saharan Africa,,1999,7805.688984
Sub-Saharan Africa,,2000,7553.619582
Sub-Saharan Africa,,2001,7622.365432
Sub-Saharan Africa,,2002,7548.806131
Sub-Saharan Africa,,2003,7689.424459
Sub-Saharan Africa,,2004,7843.733734
Sub-Saharan Africa,,2005,7813.134365
Sub-Saharan Africa,,2006,7737.399023
Sub-Saharan Africa,,2007,7855.134891
Sub-Saharan Africa,,2008,8035.745693
Sub-Saharan Africa,,2009,7872.336749
Sub-Saharan Africa,,2010,7913.586372
Sub-Saharan Africa,,2011,7936.068547
Sub-Saharan Africa,,2012,7958.360897
Sub-Saharan Africa,,2013,7927.176621
Sub-Saharan Africa,,2014,7980.130455
Sub-Saharan Africa (IDA & IBRD),,1971,7721.934087
Sub-Saharan Africa (IDA & IBRD),,1972,7700.279343
Sub-Saharan Africa (IDA & IBRD),,1973,7823.591379
Sub-Saharan Africa (IDA & IBRD),,1974,7823.698697
Sub-Saharan Africa (IDA & IBRD),,1975,7835.193427
Sub-Saharan Africa (IDA & IBRD),,1976,7869.242046
Sub-Saharan Africa (IDA & IBRD),,1977,7863.26297
Sub-Saharan Africa (IDA & IBRD),,1978,7940.171676
Sub-Saharan Africa (IDA & IBRD),,1979,7935.702007
Sub-Saharan Africa (IDA & IBRD),,1980,8022.43773
Sub-Saharan Africa (IDA & IBRD),,1981,8203.420074
Sub-Saharan Africa (IDA & IBRD),,1982,8357.14775
Sub-Saharan Africa (IDA & IBRD),,1983,8279.031727
Sub-Saharan Africa (IDA & IBRD),,1984,8365.721348
Sub-Saharan Africa (IDA & IBRD),,1985,8297.033043
Sub-Saharan Africa (IDA & IBRD),,1986,8321.276925
Sub-Saharan Africa (IDA & IBRD),,1987,8371.993804
Sub-Saharan Africa (IDA & IBRD),,1988,8408.780906
Sub-Saharan Africa (IDA & IBRD),,1989,8198.088709
Sub-Saharan Africa (IDA & IBRD),,1990,8028.124279
Sub-Saharan Africa (IDA & IBRD),,1991,8124.723466
Sub-Saharan Africa (IDA & IBRD),,1992,7826.462061
Sub-Saharan Africa (IDA & IBRD),,1993,7861.448348
Sub-Saharan Africa (IDA & IBRD),,1994,7759.317305
Sub-Saharan Africa (IDA & IBRD),,1995,7835.556938
Sub-Saharan Africa (IDA & IBRD),,1996,7864.381058
Sub-Saharan Africa (IDA & IBRD),,1997,7867.302834
Sub-Saharan Africa (IDA & IBRD),,1998,7756.395401
Sub-Saharan Africa (IDA & IBRD),,1999,7805.688984
Sub-Saharan Africa (IDA & IBRD),,2000,7553.619582
Sub-Saharan Africa (IDA & IBRD),,2001,7622.365432
Sub-Saharan Africa (IDA & IBRD),,2002,7548.806131
Sub-Saharan Africa (IDA & IBRD),,2003,7689.424459
Sub-Saharan Africa (IDA & IBRD),,2004,7843.733734
Sub-Saharan Africa (IDA & IBRD),,2005,7813.134365
Sub-Saharan Africa (IDA & IBRD),,2006,7737.399023
Sub-Saharan Africa (IDA & IBRD),,2007,7855.134891
Sub-Saharan Africa (IDA & IBRD),,2008,8035.745693
Sub-Saharan Africa (IDA & IBRD),,2009,7872.336749
Sub-Saharan Africa (IDA & IBRD),,2010,7913.586372
Sub-Saharan Africa (IDA & IBRD),,2011,7936.068547
Sub-Saharan Africa (IDA & IBRD),,2012,7958.360897
Sub-Saharan Africa (IDA & IBRD),,2013,7927.176621
Sub-Saharan Africa (IDA & IBRD),,2014,7980.130455
Sub-Saharan Africa (excluding high income),,1971,7721.934087
Sub-Saharan Africa (excluding high income),,1972,7700.279343
Sub-Saharan Africa (excluding high income),,1973,7823.591379
Sub-Saharan Africa (excluding high income),,1974,7823.698697
Sub-Saharan Africa (excluding high income),,1975,7835.193427
Sub-Saharan Africa (excluding high income),,1976,7869.242046
Sub-Saharan Africa (excluding high income),,1977,7863.26297
Sub-Saharan Africa (excluding high income),,1978,7940.171676
Sub-Saharan Africa (excluding high income),,1979,7935.702007
Sub-Saharan Africa (excluding high income),,1980,8022.43773
Sub-Saharan Africa (excluding high income),,1981,8203.420074
Sub-Saharan Africa (excluding high income),,1982,8357.14775
Sub-Saharan Africa (excluding high income),,1983,8279.031727
Sub-Saharan Africa (excluding high income),,1984,8365.721348
Sub-Saharan Africa (excluding high income),,1985,8297.033043
Sub-Saharan Africa (excluding high income),,1986,8321.276925
Sub-Saharan Africa (excluding high income),,1987,8371.993804
Sub-Saharan Africa (excluding high income),,1988,8408.780906
Sub-Saharan Africa (excluding high income),,1989,8198.088709
Sub-Saharan Africa (excluding high income),,1990,8028.432079
Sub-Saharan Africa (excluding high income),,1991,8124.723466
Sub-Saharan Africa (excluding high income),,1992,7826.462061
Sub-Saharan Africa (excluding high income),,1993,7861.448348
Sub-Saharan Africa (excluding high income),,1994,7759.317305
Sub-Saharan Africa (excluding high income),,1995,7835.556938
Sub-Saharan Africa (excluding high income),,1996,7864.381058
Sub-Saharan Africa (excluding high income),,1997,7867.302834
Sub-Saharan Africa (excluding high income),,1998,7756.395401
Sub-Saharan Africa (excluding high income),,1999,7805.688984
Sub-Saharan Africa (excluding high income),,2000,7553.619582
Sub-Saharan Africa (excluding high income),,2001,7622.365432
Sub-Saharan Africa (excluding high income),,2002,7548.806131
Sub-Saharan Africa (excluding high income),,2003,7689.424459
Sub-Saharan Africa (excluding high income),,2004,7839.806699
Sub-Saharan Africa (excluding high income),,2005,7809.843287
Sub-Saharan Africa (excluding high income),,2006,7733.924705
Sub-Saharan Africa (excluding high income),,2007,7852.459638
Sub-Saharan Africa (excluding high income),,2008,8035.745693
Sub-Saharan Africa (excluding high income),,2009,7872.336749
Sub-Saharan Africa (excluding high income),,2010,7913.586372
Sub-Saharan Africa (excluding high income),,2011,7936.068547
Sub-Saharan Africa (excluding high income),,2012,7958.360897
Sub-Saharan Africa (excluding high income),,2013,7927.176621
Sub-Saharan Africa (excluding high income),,2014,7980.130455
Sudan,SDN,1971,5714.705187
Sudan,SDN,1972,5640.77021
Sudan,SDN,1973,5635.57955
Sudan,SDN,1974,5519.316001
Sudan,SDN,1975,5362.832985
Sudan,SDN,1976,5197.434578
Sudan,SDN,1977,5181.444486
Sudan,SDN,1978,5089.22249
Sudan,SDN,1979,4968.952953
Sudan,SDN,1980,5088.354588
Sudan,SDN,1981,4964.736541
Sudan,SDN,1982,5012.565008
Sudan,SDN,1983,5002.475601
Sudan,SDN,1984,4829.57069
Sudan,SDN,1985,4885.008129
Sudan,SDN,1986,4819.463949
Sudan,SDN,1987,4622.005984
Sudan,SDN,1988,4787.408161
Sudan,SDN,1989,4660.781841
Sudan,SDN,1990,4796.857368
Sudan,SDN,1991,4645.377584
Sudan,SDN,1992,4497.657986
Sudan,SDN,1993,4229.224741
Sudan,SDN,1994,4748.36298
Sudan,SDN,1995,4621.609579
Sudan,SDN,1996,4596.158369
Sudan,SDN,1997,4562.389961
Sudan,SDN,1998,4485.534817
Sudan,SDN,1999,4842.43604
Sudan,SDN,2000,4450.139398
Sudan,SDN,2001,4531.318219
Sudan,SDN,2002,4781.529186
Sudan,SDN,2003,4517.77504
Sudan,SDN,2004,4389.144075
Sudan,SDN,2005,4345.305747
Sudan,SDN,2006,4535.660857
Sudan,SDN,2007,4262.343153
Sudan,SDN,2008,4209.423518
Sudan,SDN,2009,4233.965304
Sudan,SDN,2010,4208.830455
Sudan,SDN,2011,4084.583454
Sudan,SDN,2012,4416.215416
Sudan,SDN,2013,4417.38439
Sudan,SDN,2014,4429.56277
Suriname,SUR,2000,15527.06802
Suriname,SUR,2001,16440.42935
Suriname,SUR,2002,11362.55844
Suriname,SUR,2003,11990.73739
Suriname,SUR,2004,12996.93671
Suriname,SUR,2005,14732.86552
Suriname,SUR,2006,13854.03655
Suriname,SUR,2007,12968.97704
Suriname,SUR,2008,13553.68149
Suriname,SUR,2009,13467.54442
Suriname,SUR,2010,15856.72155
Suriname,SUR,2011,15286.06548
Suriname,SUR,2012,16881.91369
Suriname,SUR,2013,14831.96918
Suriname,SUR,2014,14647.87217
Swaziland,SWZ,1990,4169.307803
Swaziland,SWZ,2004,4311.919149
Swaziland,SWZ,2005,4196.114744
Swaziland,SWZ,2006,4213.941102
Swaziland,SWZ,2007,4321.278177
Sweden,SWE,1960,31386.95448
Sweden,SWE,1961,31890.89594
Sweden,SWE,1962,33578.55762
Sweden,SWE,1963,35825.21569
Sweden,SWE,1964,38070.90926
Sweden,SWE,1965,39978.59916
Sweden,SWE,1966,42294.16806
Sweden,SWE,1967,42219.15783
Sweden,SWE,1968,46529.57472
Sweden,SWE,1969,50046.49415
Sweden,SWE,1970,54443.51709
Sweden,SWE,1971,51757.9486
Sweden,SWE,1972,52651.49557
Sweden,SWE,1973,55519.42661
Sweden,SWE,1974,52456.45222
Sweden,SWE,1975,55411.12352
Sweden,SWE,1976,59909.0534
Sweden,SWE,1977,58787.71668
Sweden,SWE,1978,58344.69108
Sweden,SWE,1979,60820.46049
Sweden,SWE,1980,56655.93157
Sweden,SWE,1981,59279.9064
Sweden,SWE,1982,56728.8128
Sweden,SWE,1983,57466.93534
Sweden,SWE,1984,60665.07841
Sweden,SWE,1985,65781.52342
Sweden,SWE,1986,68370.46106
Sweden,SWE,1987,67024.50923
Sweden,SWE,1988,68087.83107
Sweden,SWE,1989,65064.65108
Sweden,SWE,1990,64134.30408
Sweden,SWE,1991,65715.79622
Sweden,SWE,1992,62445.77725
Sweden,SWE,1993,62036.35638
Sweden,SWE,1994,65828.95665
Sweden,SWE,1995,66316.17945
Sweden,SWE,1996,67745.88873
Sweden,SWE,1997,65965.4551
Sweden,SWE,1998,67101.5536
Sweden,SWE,1999,65843.14567
Sweden,SWE,2000,62338.48806
Sweden,SWE,2001,66061.66206
Sweden,SWE,2002,67478.54052
Sweden,SWE,2003,65714.59452
Sweden,SWE,2004,68004.61262
Sweden,SWE,2005,66420.4103
Sweden,SWE,2006,64303.1766
Sweden,SWE,2007,63640.93461
Sweden,SWE,2008,62568.92436
Sweden,SWE,2009,56791.62169
Sweden,SWE,2010,63126.76829
Sweden,SWE,2011,61344.10522
Sweden,SWE,2012,61284.12215
Sweden,SWE,2013,59854.18565
Sweden,SWE,2014,57759.64976
Sweden,SWE,2015,59345.39628
Switzerland,CHE,1960,16266.35575
Switzerland,CHE,1961,16918.802
Switzerland,CHE,1962,18246.43563
Switzerland,CHE,1963,21743.3026
Switzerland,CHE,1964,21160.03298
Switzerland,CHE,1965,22604.074
Switzerland,CHE,1966,22872.62955
Switzerland,CHE,1967,23734.82848
Switzerland,CHE,1968,25267.38316
